,Emission,Channel_number,comp,time,Type,dt1,dt2,intensity1,intensity2,intensity3,position,d1_time,d2_time,d3_time,Totalbio,Leaf3
12496,2.0397,90,TMTT,14.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12497,2.12253,90,TMTT,15,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12498,1.93234,90,TMTT,15.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12499,1.18914,90,TMTT,16,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12500,1.00E-08,90,TMTT,16.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12501,1.00E-08,90,TMTT,17,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12502,1.2012,90,TMTT,17.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12503,1.55571,90,TMTT,18,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12504,0.902695,90,TMTT,18.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12505,0.750126,90,TMTT,19,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12506,0.0845658,90,TMTT,19.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12507,1.18754,90,TMTT,20,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12508,1.14677,90,TMTT,20.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12509,1.17046,90,TMTT,21,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12510,1.54051,90,TMTT,21.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12511,0.340575,90,TMTT,22,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12512,0.164124,90,TMTT,22.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12513,15.9685,90,indole,-1,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12514,8.42694,90,indole,-0.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12515,10.1379,90,indole,0,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12516,6.43841,90,indole,0.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12517,9.87667,90,indole,1,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12518,16.2676,90,indole,1.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12519,13.6154,90,indole,2,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12520,14.4734,90,indole,2.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12521,11.9335,90,indole,3,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12522,6.96,90,indole,4,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12523,6.66419,90,indole,4.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12524,12.2245,90,indole,5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12525,12.7683,90,indole,6,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12526,11.1072,90,indole,6.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12527,8.99735,90,indole,7,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12528,1.91953,90,indole,7.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12529,8.56126,90,indole,8,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12530,8.75682,90,indole,8.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12531,22.6847,90,indole,9,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12532,21.83,90,indole,9.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12533,19.2114,90,indole,10,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12534,15.0789,90,indole,10.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12535,7.43861,90,indole,11,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12536,0.537615,90,indole,11.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12537,1.51035,90,indole,12,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12538,3.48997,90,indole,12.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12539,1.5875,90,indole,13,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12540,0.0805315,90,indole,13.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12541,2.33703,90,indole,14,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12542,1.00E-08,90,indole,14.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12543,1.45584,90,indole,15,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12544,3.23489,90,indole,15.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12545,0.712898,90,indole,16,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12546,1.0061,90,indole,16.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12547,2.04612,90,indole,17,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12548,2.40884,90,indole,17.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12549,2.0472,90,indole,18,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12550,1.59491,90,indole,18.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12551,1.00E-08,90,indole,19,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12552,1.25856,90,indole,19.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12553,1.72758,90,indole,20,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12554,1.98045,90,indole,20.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12555,2.25512,90,indole,21,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12556,0.878858,90,indole,21.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12557,1.94948,90,indole,22,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12558,1.33752,90,indole,22.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12559,10.2791,90,mono,-1,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12560,11.1495,90,mono,-0.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12561,14.1313,90,mono,0,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12562,13.7118,90,mono,0.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12563,10.3151,90,mono,1,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12564,22.8401,90,mono,1.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12565,22.7691,90,mono,2,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12566,40.6544,90,mono,2.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12567,51.4996,90,mono,3,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12568,41.301,90,mono,4,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12569,47.53,90,mono,4.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12570,57.9225,90,mono,5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12571,100.413,90,mono,6,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12572,102.972,90,mono,6.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12573,78.8266,90,mono,7,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12574,62.4585,90,mono,7.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12575,89.4076,90,mono,8,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12576,77.5463,90,mono,8.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12577,123.974,90,mono,9,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12578,97.6238,90,mono,9.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12579,135.569,90,mono,10,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12580,120.127,90,mono,10.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12581,96.5898,90,mono,11,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12582,67.0444,90,mono,11.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12583,83.0352,90,mono,12,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12584,53.4184,90,mono,12.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12585,68.3857,90,mono,13,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12586,64.804,90,mono,13.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12587,55.3924,90,mono,14,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12588,45.9615,90,mono,14.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12589,53.2065,90,mono,15,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12590,29.1909,90,mono,15.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12591,40.6125,90,mono,16,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12592,36.2253,90,mono,16.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12593,33.3765,90,mono,17,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12594,45.5526,90,mono,17.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12595,45.4701,90,mono,18,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12596,32.2918,90,mono,18.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12597,37.032,90,mono,19,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12598,46.9851,90,mono,19.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12599,32.5238,90,mono,20,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12600,41.361,90,mono,20.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12601,41.5095,90,mono,21,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12602,40.8735,90,mono,21.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12603,42.4509,90,mono,22,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12604,25.9201,90,mono,22.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12605,5.41292,90,sesq,-1,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12606,5.1473,90,sesq,-0.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12607,5.75802,90,sesq,0,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12608,6.13923,90,sesq,0.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12609,3.61378,90,sesq,1,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12610,4.36233,90,sesq,1.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12611,3.89244,90,sesq,2,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12612,5.97818,90,sesq,2.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12613,6.32041,90,sesq,3,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12614,6.59034,90,sesq,4,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12615,7.64713,90,sesq,4.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12616,7.53406,90,sesq,5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12617,10.7066,90,sesq,6,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12618,9.362,90,sesq,6.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12619,8.45043,90,sesq,7,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12620,9.91545,90,sesq,7.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12621,12.0036,90,sesq,8,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12622,11.2249,90,sesq,8.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12623,14.9873,90,sesq,9,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12624,16.478,90,sesq,9.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12625,18.5869,90,sesq,10,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12626,15.8663,90,sesq,10.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12627,16.0249,90,sesq,11,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12628,13.3786,90,sesq,11.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12629,11.5557,90,sesq,12,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12630,12.1059,90,sesq,12.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12631,11.2827,90,sesq,13,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12632,11.6435,90,sesq,13.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12633,8.65572,90,sesq,14,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12634,7.00925,90,sesq,14.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12635,9.56262,90,sesq,15,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12636,7.4734,90,sesq,15.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12637,7.81322,90,sesq,16,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12638,2.98184,90,sesq,16.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12639,8.01115,90,sesq,17,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12640,8.27057,90,sesq,17.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12641,7.55468,90,sesq,18,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12642,5.7249,90,sesq,18.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12643,4.71755,90,sesq,19,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12644,7.28699,90,sesq,19.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12645,4.83698,90,sesq,20,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12646,6.22836,90,sesq,20.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12647,6.11222,90,sesq,21,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12648,5.85073,90,sesq,21.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12649,7.13626,90,sesq,22,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12650,4.63568,90,sesq,22.5,j,3.75,3.75,4,4,4,Leaf3,10.5,14.25,18,2.48,0.73
12651,0.550201,91,DMNT,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12652,0.919273,91,DMNT,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12653,1.27338,91,DMNT,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12654,0.876841,91,DMNT,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12655,0.714836,91,DMNT,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12656,0.974383,91,DMNT,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12657,1.7508,91,DMNT,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12658,2.0001,91,DMNT,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12659,2.3151,91,DMNT,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12660,1.20482,91,DMNT,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12661,0.85167,91,DMNT,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12662,2.34362,91,DMNT,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12663,2.23987,91,DMNT,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12664,1.76981,91,DMNT,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12665,1.39957,91,DMNT,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12666,3.58729,91,DMNT,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12667,1.3136,91,DMNT,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12668,1.00E-08,91,DMNT,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12669,0.976445,91,DMNT,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12670,1.00E-08,91,DMNT,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12671,0.950684,91,DMNT,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12672,0.226904,91,DMNT,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12673,0.537536,91,DMNT,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12674,1.00E-08,91,DMNT,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12675,1.00E-08,91,DMNT,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12676,0.900926,91,DMNT,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12677,0.703724,91,DMNT,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12678,1.40872,91,DMNT,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12679,0.7007,91,DMNT,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12680,1.56097,91,DMNT,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12681,0.862984,91,DMNT,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12682,1.19271,91,DMNT,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12683,1.00E-08,91,DMNT,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12684,1.00E-08,91,DMNT,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12685,0.157981,91,DMNT,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12686,1.23952,91,DMNT,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12687,1.06299,91,DMNT,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12688,1.32172,91,DMNT,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12689,1.00E-08,91,DMNT,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12690,1.00E-08,91,DMNT,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12691,0.550745,91,DMNT,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12692,0.412963,91,DMNT,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12693,0.137363,91,DMNT,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12694,1.16193,91,DMNT,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12695,0.223663,91,DMNT,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12696,0.578828,91,DMNT,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12697,1.00E-08,91,TMTT,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12698,0.644588,91,TMTT,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12699,1.00E-08,91,TMTT,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12700,0.859191,91,TMTT,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12701,0.43658,91,TMTT,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12702,1.00E-08,91,TMTT,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12703,0.778618,91,TMTT,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12704,0.612248,91,TMTT,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12705,0.321158,91,TMTT,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12706,0.597926,91,TMTT,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12707,0.146227,91,TMTT,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12708,1.0234,91,TMTT,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12709,0.302209,91,TMTT,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12710,0.728546,91,TMTT,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12711,0.633653,91,TMTT,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12712,0.70595,91,TMTT,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12713,1.01454,91,TMTT,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12714,1.1308,91,TMTT,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12715,0.85803,91,TMTT,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12716,0.0389771,91,TMTT,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12717,0.0700668,91,TMTT,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12718,1.00E-08,91,TMTT,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12719,0.0355183,91,TMTT,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12720,0.599165,91,TMTT,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12721,0.543097,91,TMTT,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12722,0.57806,91,TMTT,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12723,0.708141,91,TMTT,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12724,0.381205,91,TMTT,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12725,0.7237,91,TMTT,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12726,1.00E-08,91,TMTT,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12727,0.197894,91,TMTT,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12728,0.805454,91,TMTT,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12729,1.00E-08,91,TMTT,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12730,0.596771,91,TMTT,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12731,0.3625,91,TMTT,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12732,0.41649,91,TMTT,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12733,0.855196,91,TMTT,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12734,0.231961,91,TMTT,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12735,1.00E-08,91,TMTT,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12736,0.351854,91,TMTT,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12737,0.585467,91,TMTT,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12738,1.00E-08,91,TMTT,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12739,0.692639,91,TMTT,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12740,0.660317,91,TMTT,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12741,0.444178,91,TMTT,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12742,0.819163,91,TMTT,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
12743,5.48676,91,indole,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,1.75,0.44
